stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
3720000,2017,Краснодарский край,НОВОРОССИЙСК,NaN,Промышленные предприятия,1.1,12.2,1.08,1.8,NaN,NaN,2017
3726000,2017,Краснодарский край,СОЧИ,NaN,Промышленные предприятия,0.1,1.8,-0.6,-1,NaN,NaN,2017
4703000,2017,Красноярский край,АЧИНСК,NaN,Промышленные предприятия,5.9,10.8,9.72,16.2,NaN,NaN,2017
4720000,2017,Красноярский край,КАНСК,NaN,Промышленные предприятия,1.3,1.6,1.98,3.3,NaN,NaN,2017
4701000,2017,Красноярский край,КРАСНОЯРСК,NaN,Промышленные предприятия,25.7,23.3,11.76,19.6,NaN,NaN,2017
4722000,2017,Красноярский край,ЛЕСОСИБИРСК,NaN,Промышленные предприятия,0.8,1.3,1.38,2.3,NaN,NaN,2017
4723000,2017,Красноярский край,МИНУСИНСК,NaN,Промышленные предприятия,0.1,0.1,0.12,0.2,NaN,NaN,2017
4726000,2017,Красноярский край,НАЗАРОВО,NaN,Промышленные предприятия,21.1,14.9,7.02,11.7,NaN,NaN,2017
4729000,2017,Красноярский край,НОРИЛЬСК,NaN,Промышленные предприятия,1758.2,9.3,4.02,6.7,NaN,NaN,2017
37701000,2017,Курганская область,КУРГАН,NaN,Промышленные предприятия,1.7,6.1,1.2,2,NaN,NaN,2017
38701000,2017,Курская область,КУРСК,NaN,Промышленные предприятия,0.05,1.3,0.24,0.4,NaN,NaN,2017
41612416,2017,Ленинградская область,ВОЕЙКОВО,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2017
41606101,2017,Ленинградская область,ВОЛОСОВО,NaN,Промышленные предприятия,0.001,0.024,-0.6,-1,NaN,NaN,2017
41609101,2017,Ленинградская область,ВОЛХОВ,NaN,Промышленные предприятия,1,1.1,0.66,1.1,NaN,NaN,2017
41615101,2017,Ленинградская область,ВЫБОРГ,NaN,Промышленные предприятия,0.6,0.4,0.18,0.3,NaN,NaN,2017
41621101,2017,Ленинградская область,КИНГИСЕПП,NaN,Промышленные предприятия,0.02,0.2,0.06,0.1,NaN,NaN,2017
41624101,2017,Ленинградская область,КИРИШИ,NaN,Промышленные предприятия,15.6,7.5,0.12,0.2,NaN,NaN,2017
41633101,2017,Ленинградская область,ЛУГА,NaN,Промышленные предприятия,0.04,0.16,0.12,0.2,NaN,NaN,2017
41615114,2017,Ленинградская область,СВЕТОГОРСК,NaN,Промышленные предприятия,0.1,1,0.12,0.2,NaN,NaN,2017
41642101,2017,Ленинградская область,СЛАНЦЫ,NaN,Промышленные предприятия,0.02,1.1,0.3,0.5,NaN,NaN,2017
41645101,2017,Ленинградская область,ТИХВИН,NaN,Промышленные предприятия,0.1,0.3,0.36,0.6,NaN,NaN,2017
42701000,2017,Липецкая область,ЛИПЕЦК,NaN,Промышленные предприятия,21.9,24.5,12.36,20.6,NaN,NaN,2017
44701000,2017,Магаданская область,МАГАДАН,NaN,Промышленные предприятия,2.5,1.8,1.8,3,NaN,NaN,2017
45000000,2017,Москва,МОСКВА,NaN,Промышленные предприятия,10.3,110.6,0.9,1.5,NaN,NaN,2017
46710000,2017,Московская область,ВОСКРЕСЕНСК,NaN,Промышленные предприятия,1,0.4,0.12,0.2,NaN,NaN,2017
46711000,2017,Московская область,ДЗЕРЖИНСКИЙ,NaN,Промышленные предприятия,4.7,15.9,0.6,1,NaN,NaN,2017
46737000,2017,Московская область,КЛИН,NaN,Промышленные предприятия,0.1,0.4,0.06,0.1,NaN,NaN,2017
46738000,2017,Московская область,КОЛОМНА,NaN,Промышленные предприятия,0.4,2.6,0.24,0.4,NaN,NaN,2017
46746000,2017,Московская область,МЫТИЩИ,NaN,Промышленные предприятия,0.1,1.9,0.06,0.1,NaN,NaN,2017
46760000,2017,Московская область,ПОДОЛЬСК,NaN,Промышленные предприятия,0.04,1,0.06,0.1,NaN,NaN,2017
0,2017,Московская область,ПРИОКСКО-ТЕРРАСНЫЙ БИОСФЕРНЫЙ ЗАПОВЕДНИК,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2017
46770000,2017,Московская область,СЕРПУХОВ,NaN,Промышленные предприятия,0.01,0.3,0.18,0.3,NaN,NaN,2017
